pair,comparison_id,average_distance,average_distance_xyz,left_thumb,right_thumb,left_index,right_index,left_middle,right_middle,left_ring,right_ring,left_pinky,right_pinky,left_wrist,right_wrist,left_right_thumb,left_right_index,left_right_middle,left_right_ring,left_right_pinky,left_right_wrist,right_left_thumb,right_left_index,right_left_middle,right_left_ring,right_left_pinky,right_left_wrist,left_thumb_xyz,right_thumb_xyz,left_index_xyz,right_index_xyz,left_middle_xyz,right_middle_xyz,left_ring_xyz,right_ring_xyz,left_pinky_xyz,right_pinky_xyz,left_wrist_xyz,right_wrist_xyz,left_right_thumb_xyz,left_right_index_xyz,left_right_middle_xyz,left_right_ring_xyz,left_right_pinky_xyz,left_right_wrist_xyz,right_left_thumb_xyz,right_left_index_xyz,right_left_middle_xyz,right_left_ring_xyz,right_left_pinky_xyz,right_left_wrist_xyz,referent,speaker_1,round_1,trial_1,director_1,target_1,accuracy_1,A_gesture_referent_1,B_gesture_referent_1,A_gesture_referent2_1,B_gesture_referent2_1,begin_time_1,end_time_1,duration_1,speaker_2,round_2,trial_2,director_2,target_2,accuracy_2,A_gesture_referent_2,B_gesture_referent_2,A_gesture_referent2_2,B_gesture_referent2_2,begin_time_2,end_time_2,duration_2,A_speech_1,B_speech_1,A_speech_eng_1,B_speech_eng_1,A_LH_gesture_referent_1,A_RH_gesture_referent_1,B_LH_gesture_referent_1,B_RH_gesture_referent_1,iconic_1,A_speech_2,B_speech_2,A_speech_eng_2,B_speech_eng_2,A_LH_gesture_referent_2,A_RH_gesture_referent_2,B_LH_gesture_referent_2,B_RH_gesture_referent_2,iconic_2,begin_time_1_adj,end_time_1_adj,duration_1_adj,begin_time_2_adj,end_time_2_adj,duration_2_adj,A_hands,B_hands,hands_dtw
013,401,0.13490953291518162,0.13820973505638626,nan,0.16124696794288884,nan,0.20825830054731947,nan,0.1074370477812478,nan,0.09309779495776994,nan,0.07742212392865194,nan,0.16199496233321167,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.16189534047445037,nan,0.20862622790392385,nan,0.10812182178274674,nan,0.09332786019064927,nan,0.07786574520201729,nan,0.17942141478453,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10A,B,1.0,1_7,B,10.0,,,10A,,,352660,352820,160,A,2.0,2_12,A,10.0,,10A,,,,850220,850740,520,,Eentje is wat kleiner dan de andere.,,One is a little smaller than the other.,,,,10A,True,En aan de rechterkant heeft hij ook een staaf die eruit komt met een balletje.,,And on the right side he also has a rod coming out with a ball.,,,10A,,,True,352575.0,352905.0,330.0,850220.0,850740.0,520.0,right,right,right
013,402,0.19585162470955628,0.20788253082839978,0.18258239795458023,0.12532511253619882,0.3029612902466985,0.12359615433614268,0.2681321265532038,0.10966758054374366,0.19979925751431035,0.0944103497160762,0.1534331988101913,0.08159930610133784,0.1849295955176459,0.5237831266845461,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.18568454462003992,0.13577420881129013,0.30487317263211194,0.13475370558471547,0.2696088507086412,0.11886159446033857,0.20127887264219657,0.10195679067385621,0.15479052784606195,0.0885204397705643,0.2520625901215872,0.5464250720693938,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10F,B,1.0,1_7,B,10.0,,,10B,,10F,359080,366417,7337,A,2.0,2_12,A,10.0,,10F,,,,849040,849280,240,,"En dan heb je op het uiteinde van die staaf, die dus onderin op drie vierde geplaatst zijn, knoppen.",,"And then on the end of that rod, which are so placed at the bottom on three fourths, you have buttons.",,,10F,10B,True,Dus aan de linkerkant heeft hij een staaf die eruit komt met een balletje.,,So on the left side he has a rod that comes out with a little ball.,,10F,,,,True,359080.0,366417.0,7337.0,848995.0,849325.0,330.0,left,both,both
013,403,0.27308587793284445,0.2737032862895443,0.5029280330024766,0.3032973127157856,0.5229416295399619,0.3214419963722243,0.41303579581665734,0.25251516050981315,0.3606005600423318,0.16679648437227299,0.34133984046581844,0.11024592601710395,1.2181491700111458,0.4842183876098666,0.4865405690939355,0.534704463533411,0.5128068947579166,0.48024053897414504,0.4451274951981691,0.8994779148429823,0.47787034619436664,0.415023662382428,0.2704880737338077,0.21644022542367497,0.17753468409462164,0.8386138802306288,0.503807368942961,0.3036330210197194,0.5250842458825796,0.32168783194371137,0.4151567711722663,0.25277160633009593,0.3617915843329207,0.16761285036239945,0.34312045549537823,0.1115488392112651,1.2184240158243338,0.4849655688700747,0.4884160096314488,0.5350141848453883,0.5131266508358343,0.4811784336760615,0.4457254244495486,0.9001187908734857,0.47816128793428964,0.4169230346545645,0.2726662638692629,0.21856902737618195,0.18497844277072598,0.839258145491426,08E,B,1.0,1_9,B,8.0,,,08E,,,427900,428300,400,A,1.0,1_9,B,8.0,,08E,,,,451960,453820,1860,,Onderin heeft hij een buisje.,,At the bottom it has a tube.,,,08E-REP,,True,"Ik denk dat ik hem weet, want volgens mij is er- zijn er niet zoveel met iets aan de onderkant.",,"I think I know him, because I think there is-are not that many with something on the bottom.",,,08E,,,True,427900.0,428300.0,400.0,451960.0,453820.0,1860.0,right,left,right_left
013,404,0.4382322404987292,0.4441782339011454,0.2111750190446929,0.37781676372341627,0.32748233670340987,0.33713017582324967,0.6264144548804205,0.4978917939925422,0.6332431684577848,0.5331037806686212,0.5658565384243592,0.4935713919682578,0.47143006933568093,0.18367139296231547,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2115446340495641,0.3780286349555488,0.32885188235007445,0.33881605026606687,0.6265748548112173,0.4983216504235159,0.6333274205443016,0.5331569229496039,0.5659970292925589,0.493615854027815,0.48509411540786684,0.23680975773561094,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,08A,B,1.0,1_9,B,8.0,,,08A,,,437452,439212,1760,A,1.0,1_9,B,8.0,,08A,,,,472622,473002,380,,Heeft hij een soort van spekje vorm.,,Does he have a kind of bacon shape.,,,08A-REP,08A-REP,True,"Ja, het lijkt op een vierkant die re- die er in is gekomen.",,"Yes, it looks like a square that re- that came in.",,08A,08A,,,True,437452.0,439212.0,1760.0,472622.0,473002.0,380.0,both,both,both
013,405,0.19617585828178818,0.20000715813534084,0.142171727625446,0.10483111327647944,0.2657184967279677,0.24420583004848848,0.05750981097726023,0.1601022862804035,0.11212816395228052,0.14818064505195214,0.17910096256089564,0.13109216168267893,0.4676363033521771,0.3414327978454285,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.14610774740439694,0.10560919655649147,0.2680692321920705,0.24468852015426953,0.06813770460592036,0.16074503395995282,0.11907258024308978,0.15072558841963954,0.1801780743706842,0.13264274968890388,0.47402099994317337,0.3500884700854975,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,08B,B,1.0,1_9,B,8.0,,,08B,,,445474,445834,360,A,2.0,2_4,A,8.0,,08B,,,,736868,737130,262,,"Eh, waar twee... eh, van die... dingetjes uitkomen.",,"Um, where two... um, of those... dings come out.",,,08B-REP,08B-REP,True,"Op het vierkant, aan allebei de kant iets wat er uitsteekt.",,"On the square, on both sides something sticking out.",,08B,08B,,,True,445474.0,445834.0,360.0,736834.0,737164.0,330.0,both,both,both
013,406,0.35120369970235116,0.35447337342286006,nan,0.2937751209788204,nan,0.36544412347814026,nan,0.41538256684504876,nan,0.37708019186725916,nan,0.27662149710199346,nan,0.3789186979428448,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2940135543608518,nan,0.3664767407831555,nan,0.4165504942390147,nan,0.3778469152333603,nan,0.277194372764595,nan,0.3947581631561834,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11B,A,1.0,1_10,A,11.0,,11B,,,,483639,483859,220,B,2.0,2_11,B,11.0,,,11B,,,832658,833391,733,En dan heeft hij een bolletje aan de zijkant.,,And then he has a ball on the side.,,,11B,,,True,,"Oké, dan heb ik die ene met de dikke neus en het eh t-...",,"Okay, then I got the one with the fat nose and the eh t-.....",,,,11B,True,483584.0,483914.0,330.0,832658.0,833391.0,733.0,right,right,right
013,407,0.5366375760260286,0.5387806718479968,nan,0.3765727582857971,nan,0.6448714828776877,nan,0.8328493748558525,nan,0.47844943900652837,nan,0.394042151498203,nan,0.4930402496321026,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.37672004355357785,nan,0.64535641281946,nan,0.8329541084501676,nan,0.47858591112930376,nan,0.39426983428181744,nan,0.5047977208536547,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11A+11D,A,1.0,1_10,A,11.0,,11A+11D,,,,492680,493440,760,B,1.0,1_10,A,11.0,,,11A+11D,,,495417,495637,220,Het-ik zag het eigenlijk als een soort van soepkom met twee dingen die eruit komen.,,It-I actually saw it as a kind of soup bowl with two things coming out of it.,,,11A+11D,,,True,"Ja, een beetje...","Die erin zitten, zeg maar.","Yes, a little...","Those in it, so to speak.",,,,11A+11D,True,492680.0,493440.0,760.0,495362.0,495692.0,330.0,right,right,right
013,408,0.14773292033543448,0.15223238631586467,nan,0.06438592492957766,nan,0.07613534962964824,nan,0.05006988374213361,nan,0.11629143864556822,nan,0.18126752289883596,nan,0.39824740216684307,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.07746974779392576,nan,0.08308603391279527,nan,0.054143549473070096,nan,0.11775627855773001,nan,0.18161649431089577,nan,0.39932221384677113,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11C,A,1.0,1_10,A,11.0,,11C,,,,500140,500420,280,B,2.0,2_11,B,11.0,,,11C,,,839540,839760,220,En dan aan de linkerkant komt er nog een drie een driehoek achtig iets uit.,,And then on the left side another three a triangle like thing comes out.,,,11C,,,True,Ja.,En dan nog dat driehoekige ding aan de linkerkant.,Yes.,And then that triangular thing on the left.,,,,11C,True,500115.0,500445.0,330.0,839485.0,839815.0,330.0,right,right,right
013,409,0.2054885243055503,0.20766800507660377,0.3294736211774585,0.19312899159449162,0.5038587120381461,0.22393174229117266,0.512736766411082,0.20077613501830088,0.414551061709565,0.08978160714752878,0.31110418103438453,0.05840190707637185,1.0415194237214713,0.4669107627054361,0.18067406202203184,0.18444837934991093,0.17668636715482097,0.07021423966858797,0.036226847204941154,1.1021070352827924,0.1619558531074761,0.39304257735799153,0.4388028104631177,0.37626472176848447,0.35411969138627986,0.6657004813443493,0.3364383649410883,0.19527956277777306,0.5082024613970543,0.22437655498007328,0.5141806502142587,0.20126979184048427,0.414860322329618,0.09188108916629466,0.3113444325014551,0.06458498394748009,1.0418952690468009,0.4686160477475171,0.1818689517418331,0.18652484211142864,0.17805045511493786,0.07345390083078181,0.044352675805554846,1.102450421667815,0.17934945911379332,0.4010476664100298,0.4410277193642721,0.37676452988377523,0.3543774345043658,0.666256889322853,11D,B,1.0,1_10,A,11.0,,,11D,,,502042,502302,260,A,3.0,3_6,A,11.0,,11D,,,,992621,993361,740,,Er zit een schroevendraaier in en een rechthoek.,,It contains a screwdriver and a rectangle.,,,11D,,True,"Oh ja, dit is die ene met een schroevendraaier erin en een eh rechthoek erin, en een neus erop.",,"Oh yeah, this is the one with a screwdriver in it and an um rectangle in it, and a nose on it.",,,11D,,,True,502007.0,502337.0,330.0,992621.0,993361.0,740.0,right,left,right_left
013,410,0.15705635504668447,0.16703830090510072,nan,0.06370283491453295,nan,0.13071695427957636,nan,0.16013076675734209,nan,0.17522091056143693,nan,0.17159913154187165,nan,0.24096753222534686,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.06436781143439166,nan,0.1314055199960439,nan,0.16227710197257605,nan,0.17825402907122062,nan,0.1761427855776519,nan,0.28978255737872005,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16B,B,1.0,1_11,B,16.0,,,16B,,,519157,519917,760,A,2.0,2_14,A,16.0,,16B,,,,884800,885160,360,,"En aan de rechterkant heeft hij dan nog zo'n, ja zo'n torentje zeg maar, van steeds oplopende vierkanten.",,"And then on the right side he has another one of those, yes such a turret so to speak, of ever increasing squares.",,,,16B-REP,True,Eh s- ja schroevendraaier zit er in.,,Um s- yes screwdriver is in there.,,,16B,,,True,519157.0,519917.0,760.0,884800.0,885160.0,360.0,right,right,right
013,411,0.38315463978894465,0.3892290747696935,0.04463569352941295,0.24207690071659785,0.39511268298312374,0.4137995384155012,0.47218826344330306,0.27287949545816337,0.4932483646138444,0.18775835024086407,0.4838376274029776,0.20417296842803098,0.38528496111216043,1.0028608311233567,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.058462215581086344,0.2434269825164628,0.39755469312083513,0.4159223904812399,0.47387668559525126,0.2772740413001527,0.49424129899885894,0.19502906009896373,0.4847416027441102,0.2099830180858628,0.40863396670940977,1.011602942004088,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16A,B,1.0,1_11,B,16.0,,,16A,,,536220,536700,480,A,2.0,2_14,A,16.0,,16A,,,,881509,882269,760,,"Niet eh, met zo'n diamantvormpje.",,"Not eh, with one of those diamond shapes.",,,16A,16A,True,En boven komt er een...,,And upstairs there will be a...,,,16A,,,True,536220.0,536700.0,480.0,881509.0,882269.0,760.0,right,both,both
013,412,0.2195502712154264,0.2225499207610225,nan,0.056446537770652026,nan,0.2497627776937803,nan,0.22705598904755248,nan,0.22313327577964231,nan,0.20032467650446534,nan,0.36057837049646596,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.06952289457117825,nan,0.25050092001449425,nan,0.22798727625024914,nan,0.22422644954954124,nan,0.20178945752383412,nan,0.361272526656838,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14C,B,1.0,1_13,B,14.0,,,14C,,,593582,594122,540,A,2.0,2_16,A,14.0,,14C,,,,923300,923660,360,,Die staat op één rechthoekige standaard.,,Which stands on a single rectangular stand.,,,,14C-REP,True,En deze is diegene waarbij er een... eh... v-,,And this one is the one where there is a... er... v-,,,14C-REP,,,True,593582.0,594122.0,540.0,923300.0,923660.0,360.0,right,right,right
013,413,0.5133168077106027,0.5138947328240088,nan,0.4593942661225334,nan,0.8111040831994781,nan,0.5157406757751231,nan,0.47212709431200184,nan,0.3679774480749383,nan,0.45355727877954183,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.46053844652922815,nan,0.8111431509863412,nan,0.5157838333968038,nan,0.4721437648060666,nan,0.36882807352445396,nan,0.4549311277011592,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14A,B,1.0,1_13,B,14.0,,,14A,,,596782,597062,280,A,2.0,2_16,A,14.0,,14A,,,,927266,927666,400,Ja.,Hij heeft een rond hoofd.,Yes.,He has a round head.,,,,14A,True,Maar ook nog deels er aanzit met bovenop een bolletje.,,But also still partially attached to it with a ball on top.,,,14A,,,True,596757.0,597087.0,330.0,927266.0,927666.0,400.0,right,right,right
013,414,0.4739564314067443,0.4777743154620422,0.2812901908988899,0.31068556232358696,0.3173677921497529,0.5972711631897757,0.4055672133552451,0.6833013635519943,0.5275999802528103,0.6697693890740818,0.4459017873445792,0.5704974074994758,0.3541134254445708,0.5241119017961684,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2892742630738158,0.3111459462829412,0.32139477900910735,0.597483181085514,0.40738707436036703,0.6835353645673586,0.5285492721945273,0.6700147524765946,0.4461118683364313,0.5711692179621379,0.3700658910439587,0.5371601751517526,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15D,A,1.0,1_14,A,15.0,,15D,,,,627480,627860,380,B,2.0,2_5,B,15.0,,,15D,,,769040,769500,460,,"Oh, ja.",,"Oh, yes.",15D,15D,,,True,,"Met die, met die letter L die er in zit.",,"With that, with that letter L that's in there.",,,15D,,True,627480.0,627860.0,380.0,769040.0,769500.0,460.0,both,left,both
013,415,0.27654260703518274,0.2787391059744704,0.313527199156556,0.27625507511009456,0.22456008369671,0.25130452969111544,0.18449442278649342,0.2280372456310632,0.18509350086795726,0.1743742374356341,0.20588379503556187,0.10416014225267727,0.3929618854947009,0.7778591672636288,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3135812574848793,0.27687496471617884,0.22466700562672212,0.2516301356806832,0.18464740389805714,0.22810023056960882,0.18518184705716412,0.17511172114876739,0.2066910792100903,0.1075525222063391,0.40676580703563875,0.7840652970595154,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,09B,A,1.0,1_16,A,9.0,,09B,,,,657589,658149,560,B,2.0,2_15,B,9.0,,,09B,,,903612,904800,1188,"En dan, onder staat hij eigenlijk op een soort van standaard.",,"And then, underneath it actually stands on a kind of stand.",,09B,,,,True,,Die ene die op een standaardje staat.,,The one on a stand.,,,09B,09B,True,657589.0,658149.0,560.0,903612.0,904800.0,1188.0,left,both,both
013,416,0.36003849507683067,0.36396793985813164,0.3688753695177841,nan,0.27989993744581,nan,0.3385523276061384,nan,0.3088474873739586,nan,0.2609193312933076,nan,0.6031365172239853,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3732447958449738,nan,0.28250588555256,nan,0.34124471829870484,nan,0.3121095976183691,nan,0.26254027189266216,nan,0.6121623699415196,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,09C,A,1.0,1_16,A,9.0,,09C,,,,660817,661197,380,B,2.0,2_15,B,9.0,,,09C,,,906620,906980,360,"Aan de linkerkant heeft hij e- ja, heeft hij iets uitsteken.",,"On the left side he has e-yes, he has something sticking out.",,09C,,,,True,,"Ja, een een een balk er uit",,"Yes, a one a beam out",,,09C,,True,660817.0,661197.0,380.0,906620.0,906980.0,360.0,left,left,left
013,417,0.13877206604645434,0.14028175999583017,nan,0.10865590934901774,nan,0.10400743968561184,nan,0.06889044306866714,nan,0.0652625181349373,nan,0.07177622843882525,nan,0.4140398576016668,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.10940988818373827,nan,0.105061460661533,nan,0.0707815089606025,nan,0.06655982749333905,nan,0.07226571280058036,nan,0.41761216187518796,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,09A,A,1.0,1_16,A,9.0,,09A,,,,663780,664460,680,B,2.0,2_15,B,9.0,,,09A,,,908340,908480,140,En... er zit weer een schroevendraaier achtig iets in.,,And ... there's another screwdriver-like thing in there.,,,09A,,,True,,"En bovenin een schroevendraaier en, achter hangt er nog een soort van rond deksel",,"And at the top there is a screwdriver and, behind there hangs another kind of round lid",,,,09A,True,663780.0,664460.0,680.0,908245.0,908575.0,330.0,right,right,right
013,418,0.3311972084129761,0.33302649354957037,0.20561640375262805,0.11958387370698693,0.358045201508089,0.18228315819595525,0.3423991933773077,0.23029712642298777,0.30415361146535813,0.2779074083051932,0.24956261245239178,0.28921815532383055,0.9683918678189988,0.4469078886259861,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.20578930899671802,0.12314961452811532,0.3581437555676508,0.18568107458235478,0.3424782121829303,0.23490096235522126,0.30420990181000557,0.28220979398718266,0.249675311098802,0.293598180422694,0.9687736088767709,0.44770819818639973,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,09D,A,1.0,1_16,A,9.0,,09D,,,,665758,666538,780,B,2.0,2_15,B,9.0,,,09D,,,909403,909603,200,En er zit ook een rondje aan gepla-.,,And it also has a round placa-.,,,09D,,,True,,"En bovenin een schroevendraaier en, achter hangt er nog een soort van rond deksel",,"And at the top there is a screwdriver and, behind there hangs another kind of round lid",,,09D,09D,True,665758.0,666538.0,780.0,909338.0,909668.0,330.0,right,both,both
013,419,0.45269169407430077,0.45389004616474027,0.44500913832236993,0.1758470644083519,0.4668234755584119,0.23855357253001389,0.4254770352358248,0.3285011068703909,0.33752551246555546,0.35202704140408286,0.2139685909257404,0.31323578241067607,1.2440888613872083,0.8912431473729825,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.4483360171803797,0.1781385984855129,0.4669802647301985,0.24040008426172735,0.42560288250681133,0.3292674852574457,0.3382303446874186,0.3526085414106727,0.21622953021780283,0.3139457682732992,1.2446685805120723,0.8922724564535416,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,05A,B,2.0,2_1,B,5.0,,,05A,,,690503,691143,640,A,2.0,2_1,B,5.0,,05A,,,,704540,705760,1220,Oké.,Met de balk bovenop.,Okay.,With the beam on top.,,,05A,05A,True,"Oh, met die met die eh...",,"Oh, with the one with the um....",,,05A,,,True,690503.0,691143.0,640.0,704540.0,705760.0,1220.0,right,both,both
013,420,0.5505089256232871,0.5524913196424626,0.5990169092413293,0.16790744894560386,0.6267356655918525,0.7011251015350344,0.569604065209146,0.6453064158758738,0.4724976339930518,0.629578764884676,0.3204774478518566,0.5900196532007537,0.7255608777827182,0.5582771233675492,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5992253993705998,0.17759408739280114,0.6273256453903239,0.7012531134125952,0.570896040222917,0.6454886499388619,0.474504696111886,0.6295877383883269,0.3247850196131759,0.5900684552312591,0.727683226756434,0.5614837638803695,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,05A,A,2.0,2_1,B,5.0,,05A,,,,708900,709520,620,B,2.0,2_1,B,5.0,,,05A,,,710574,710774,200,"Oh ja, met die r-rechthoek bovenop.",Ja.,"Oh yes, with that r rectangle on top.",Yes.,,05A,,,True,,"Ja, die plat ligt.",,"Yes, which is flat.",,,05A,05A,True,708900.0,709520.0,620.0,710509.0,710839.0,330.0,right,both,both
013,421,0.46960059112358077,0.4731315075831716,0.2988451974227888,0.09854277062312425,0.4407208076139108,0.6268821826557768,0.4440921355152945,0.5126028092441374,0.4010752017823632,0.51433316283253,0.3209994238638877,0.505829892648896,1.0040313812485842,0.4672521280316759,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.29964397588094405,0.10639116030921168,0.4448346113899523,0.6269734297522924,0.4492543400389986,0.5128711501312742,0.4088000916782226,0.5143358104187807,0.33535359806722137,0.50584108386487,1.0046103137604006,0.4686685257058911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,05A,B,2.0,2_1,B,5.0,,,05A,,,710574,710774,200,A,3.0,3_4,A,5.0,,05A,,,,973580,973880,300,,"Ja, die plat ligt.",,"Yes, which is flat.",,,05A,05A,True,Met dat rechthoek er echt boveno-...,,With that rectangle there really above-....,,,05A,,,True,710509.0,710839.0,330.0,973565.0,973895.0,330.0,right,both,both
013,422,0.2839582025765557,0.28808227659783503,0.13212336117375575,0.06541773165485176,0.16456612500885287,0.2391259486907092,0.17822080410211152,0.32063803530874535,0.24759539860617208,0.41945438922044803,0.3154739311608747,0.5474277949968284,0.45843802180684623,0.3190168891884727,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.1354869303890499,0.0727810619323067,0.1671141909854716,0.2423216678979215,0.17924711959553827,0.3214164535286549,0.247879666926343,0.4197550198540389,0.3155748027268933,0.5475890555967792,0.469393254479128,0.3384280952618951,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,08B,A,2.0,2_4,A,8.0,,08B,,,,737590,737970,380,B,3.0,3_3,B,8.0,,,08B,,,960411,960831,420,"Op het vierkant, aan allebei de kant iets wat er uitsteekt.",,"On the square, on both sides something sticking out.",,08B,08B,,,True,,,,,,,08B,08B,True,737590.0,737970.0,380.0,960411.0,960831.0,420.0,both,both,both
013,423,0.3941039432219893,0.40455693706416124,nan,0.2617767595104476,nan,0.5690111913586039,nan,0.42504708285636983,nan,0.3922835658457347,nan,0.3225584049913455,nan,0.3939466547694342,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2640924988994846,nan,0.5714796393234762,nan,0.4294194822174467,nan,0.3973060763030398,nan,0.3291316227950546,nan,0.43591230284646526,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,08A,A,2.0,2_4,A,8.0,,08A,,,,757900,758160,260,B,2.0,2_4,A,8.0,,,08A,,,760184,760644,460,En bovenop heeft hij...,,"And on top, he has...",,,08A,,,True,,"Oh, dat vierkant wat erin is gevallen.",,"Oh, that square that fell in.",,,,08A,True,757865.0,758195.0,330.0,760184.0,760644.0,460.0,right,right,right
013,424,0.4050818026096213,0.40728323009618833,0.3864900823631288,nan,0.45290876022847976,nan,0.24362022097674813,nan,0.34403138728139165,nan,0.40346243297013384,nan,0.5999779318378458,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3868699091811374,nan,0.4533669754732375,nan,0.24418430998355578,nan,0.3447131336249265,nan,0.40392011652040805,nan,0.6106449357938648,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,02B,A,2.0,2_6,A,2.0,,02B,,,,779174,780154,980,B,3.0,3_7,B,2.0,,,02B,,,1005020,1005360,340,Aan de rechterkant...,,On the right...,,02B,,,,True,,"Schroefdraaier links, blok rechts.",,"Screwdriver on the left, block on the right.",,,02B,,True,779174.0,780154.0,980.0,1005020.0,1005360.0,340.0,left,left,left
013,425,0.31675772339785235,0.33110954087712646,0.29064362261812043,0.23697531608534467,0.4547038840388174,0.2849436262541538,0.3722167703064467,0.20409842024582997,0.3387273633207861,0.1825151980183926,0.30852981002065705,0.2003981407472372,0.700266437639856,0.2270740914785864,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.29104838649749853,0.2383564576571953,0.45479650809973515,0.2859570873192575,0.37225624122133194,0.20440586719493173,0.3387788624589356,0.18277191541111096,0.30856817974304596,0.20046662687427969,0.7480482904397614,0.34786006760843385,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13A,A,2.0,2_7,B,13.0,,13A,,,,796400,796820,420,B,2.0,2_7,B,13.0,,,13A,,,797900,798300,400,Dus die drie die drie keer aan allebei de kanten van die driehoekjes.,,So those three that three times on both sides of those triangles.,,13A,13A,,,True,,"Ja, precies drie van die dopjes eh...",,"Yes, exactly three of those caps eh....",,,,13A,True,796400.0,796820.0,420.0,797900.0,798300.0,400.0,both,right,both
013,426,0.22427843986433915,0.22635859206047376,0.1728444132373059,0.0758840825655314,0.17620496585155634,0.033919679931385775,0.19124868418009724,0.04172878678091928,0.17182147021797003,0.05731997841859588,0.11999644727879254,0.07934421996572168,1.2241965001414643,0.3468320498027296,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.1732181849831081,0.07600831170047737,0.1763739697213501,0.03736575341326906,0.19155169586037055,0.04570547371699965,0.1719701684078035,0.059064573221126696,0.12021125000491958,0.08043693694285507,1.2272936847988969,0.35710310195450845,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,07B,B,2.0,2_9,B,7.0,,,07B,,,810723,810943,220,A,3.0,3_10,A,7.0,,07B,,,,1066864,1067744,880,,"Eh, nou heb ik die ene basisvorm waar die tafel in is gevallen.",,"Um, well I have the one basic shape that that table fell into.",,,07B,07B,True,De tafel met die eh...,,The table with those um...,,,07B,,,True,810668.0,810998.0,330.0,1066864.0,1067744.0,880.0,right,both,both
